CODE_IRIS,id_2,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
342700103,199479,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721401,230213,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721001,226758,6,1,1,1,0,6,1,1,0,1,1,1,1,0
340580101,383255,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
343070000,417413,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720503,193861,10,3,1,3,2,18,1.8,2,0.6,3,2,1,2,1
340900101,334737,7,2,2,3,1,15,2.14285714285714,2,0.349927106111883,3,2,2,2,0
341160102,192427,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343370103,220087,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342020101,122839,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341721601,273979,6,2,2,5,3,15,2.5,2,1.11803398874989,5,2,2,2,0
341722704,278751,5,1,4,4,0,20,4,4,0,4,4,4,4,0
341290101,291155,3,1,2,2,0,6,2,2,0,2,2,2,2,0
340570105,315622,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341721904,302673,4,2,3,4,1,14,3.5,3.5,0.5,3,3,3,4,1
340870000,83286,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341640000,370780,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342020103,137879,8,2,2,3,1,19,2.375,2,0.484122918275927,3,2,2,3,1
342270000,446779,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341720705,231515,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341721102,242507,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721501,264402,7,2,1,2,1,13,1.85714285714286,2,0.349927106111883,1,2,2,2,0
341721501,266456,2,2,2,4,2,6,3,3,1,2,2,2,4,2
341722201,278721,9,3,1,4,3,16,1.77777777777778,2,0.916245694581702,4,1,1,2,1
341722601,252760,15,4,1,6,5,51,3.4,3,1.01980390271856,1,3,3,4,1
341721103,238404,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342440000,444846,7,1,1,1,0,7,1,1,0,1,1,1,1,0
342700102,209034,6,1,2,2,0,12,2,2,0,2,2,2,2,0
341720705,230829,2,2,3,5,2,8,4,4,1,3,3,3,5,2
341690000,257451,2,1,5,5,0,10,5,5,0,5,5,5,5,0
341720702,217153,7,3,1,4,3,12,1.71428571428571,1,1.03015750727543,4,1,1,2,1
340870000,62023,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340900103,333366,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340580101,405118,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341640000,375565,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
343370103,228270,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341721804,303376,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341980103,341793,6,1,1,1,0,6,1,1,0,1,1,1,1,0
342170101,253927,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341290101,299356,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341723001,265753,3,2,3,4,1,10,3.33333333333333,3,0.471404520791032,4,3,3,3.5,0.5
343270102,374396,7,1,1,1,0,7,1,1,0,1,1,1,1,0
340570107,304669,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341722305,257514,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341721903,299941,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341720802,235627,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
340570102,283487,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341721401,223362,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341640000,362567,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340270000,433764,8,3,1,3,2,14,1.75,2,0.661437827766148,3,2,1,2,1
341722002,270544,17,4,1,5,4,58,3.41176470588235,3,0.911290199107627,1,3,3,4,1
340220101,409315,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341290101,289780,4,3,1,3,2,9,2.25,2.5,0.82915619758885,1,3,1.5,3,1.5
340220101,406558,9,1,1,1,0,9,1,1,0,1,1,1,1,0
343070000,417387,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341200101,314889,8,2,1,2,1,10,1.25,1,0.433012701892219,2,1,1,1.5,0.5
342440000,436647,12,2,2,3,1,32,2.66666666666667,3,0.471404520791032,2,3,2,3,1
342020103,135137,8,2,1,2,1,9,1.125,1,0.330718913883074,2,1,1,1,0
340770102,262901,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340770102,286180,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720707,222634,2,2,3,5,2,8,4,4,1,3,3,3,5,2
342170102,260775,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721103,239789,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720503,193169,2,1,3,3,0,6,3,3,0,3,3,3,3,0
341720102,249948,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341720108,211651,4,2,2,3,1,9,2.25,2,0.433012701892219,3,2,2,2.5,0.5
343270102,366197,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341720106,232856,1,1,4,4,0,4,4,4,0,4,4,4,4,0
340580102,388061,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
342700101,200117,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341980103,339060,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341720102,260214,3,2,3,5,2,13,4.33333333333333,5,0.942809041582063,3,5,4,5,1
341160101,163044,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341290104,312998,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341290101,284315,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
340580102,377767,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341980101,334931,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341160102,196576,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
340220103,430494,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341290104,318467,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341722302,255468,3,3,2,6,4,12,4,4,1.63299316185545,2,2,3,5,2
341790000,99532,6,3,1,3,2,12,2,2,0.577350269189626,1,2,2,2,0
341290103,256969,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341290101,296623,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
340900101,336802,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340220102,414758,9,2,1,2,1,10,1.11111111111111,1,0.314269680527354,2,1,1,1,0
342020103,143342,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341720501,202739,4,1,1,1,0,4,1,1,0,1,1,1,1,0
342700104,230940,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340950103,137970,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341722401,269132,2,2,1,4,3,5,2.5,2.5,1.5,1,1,1,4,3
341721302,235702,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341980102,328088,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
340580101,395574,5,1,1,1,0,5,1,1,0,1,1,1,1,0
340580102,379844,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570105,316978,11,2,1,2,1,14,1.27272727272727,1,0.445361771415123,2,1,1,1.5,0.5
341980102,326742,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341721201,249357,3,2,1,8,7,10,3.33333333333333,1,3.29983164553722,8,1,1,4.5,3.5
340880101,38039,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720702,215791,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
340880101,69539,7,1,1,1,0,7,1,1,0,1,1,1,1,0
340580101,401704,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341160101,167821,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343370101,239238,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341690000,261490,9,3,1,3,2,20,2.22222222222222,2,0.785674201318386,1,3,2,3,1
341230101,180232,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341721602,278775,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
341230102,163114,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341721002,232923,6,2,1,2,1,11,1.83333333333333,2,0.372677996249965,1,2,2,2,0
341722402,267096,19,3,2,4,2,47,2.47368421052632,2,0.59545834205183,4,2,2,3,1
342700101,214505,8,1,1,1,0,8,1,1,0,1,1,1,1,0
340580101,379834,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340220101,407958,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
341722704,276014,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341721602,280138,2,2,5,6,1,11,5.5,5.5,0.5,5,5,5,6,1
340570103,288250,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340270000,439937,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341721603,281512,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722901,245895,7,3,1,3,2,14,2,2,0.755928946018454,1,2,1.5,2.5,1
341720202,261586,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340570101,304709,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341160101,179463,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341722101,286932,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343370102,224198,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341690000,256764,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341230102,192536,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290108,280163,2,2,2,4,2,6,3,3,1,2,2,2,4,2
341720901,211024,13,2,1,2,1,20,1.53846153846154,2,0.498518515262143,1,2,1,2,1
340570103,288948,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340580101,390790,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
342020103,132407,6,2,2,3,1,17,2.83333333333333,3,0.372677996249965,2,3,3,3,0
341690000,250598,5,2,2,3,1,11,2.2,2,0.4,3,2,2,2,0
341160102,186312,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340570104,300571,6,2,1,2,1,9,1.5,1.5,0.5,1,1,1,2,1
340880101,77752,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341720109,217804,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341720105,232186,4,3,1,3,2,7,1.75,1.5,0.82915619758885,2,1,1,2.5,1.5
340270000,426229,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341722602,255508,4,2,3,4,1,13,3.25,3,0.433012701892219,4,3,3,3.5,0.5
343070000,405071,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341722402,267777,3,2,3,4,1,10,3.33333333333333,3,0.471404520791032,4,3,3,3.5,0.5
341690000,233466,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
342700102,198773,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341720109,224620,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
341340000,180975,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341720401,214405,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340950101,151620,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341690000,248517,7,2,1,2,1,13,1.85714285714286,2,0.349927106111883,1,2,2,2,0
341721903,295152,2,1,3,3,0,6,3,3,0,3,3,3,3,0
342270000,452924,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721101,230196,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720109,227362,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
341640000,380361,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290103,251488,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341720501,200001,3,3,1,4,3,7,2.33333333333333,2,1.24721912892465,1,1,1.5,3,1.5
340770102,275922,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
342020102,105016,2,1,2,2,0,4,2,2,0,2,2,2,2,0
342020102,135130,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
342440000,442107,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
342490000,373566,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341160101,165087,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720102,246535,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342590102,156293,15,3,2,4,2,46,3.06666666666667,3,0.679869268479038,2,3,3,3.5,0.5
343270102,371672,6,1,1,1,0,6,1,1,0,1,1,1,1,0
343370103,225530,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342020101,119423,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341290103,254903,8,2,1,2,1,12,1.5,1.5,0.5,1,1,1,2,1
340880102,118797,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720102,256801,2,2,1,4,3,5,2.5,2.5,1.5,1,1,1,4,3
341721303,240501,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
342270000,444725,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341720204,262282,8,2,1,2,1,12,1.5,1.5,0.5,1,1,1,2,1
341720203,275963,5,2,1,3,2,13,2.6,3,0.8,1,3,3,3,0
341160102,217772,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720101,243806,13,2,1,2,1,20,1.53846153846154,2,0.498518515262143,1,2,1,2,1
342700103,181015,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570101,312216,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341200102,310082,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340770102,265651,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340570107,291661,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341720902,213083,9,2,1,2,1,14,1.55555555555556,2,0.496903994999953,1,2,1,2,1
341230102,187711,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341980102,339063,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721602,277400,2,2,3,6,3,9,4.5,4.5,1.5,3,3,3,6,3
340570105,319044,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342700101,206958,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340880102,81844,18,3,1,3,2,38,2.11111111111111,2,0.458122847290851,1,2,2,2,0
340770102,280712,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343370103,216620,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722801,241814,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340270000,439245,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721603,280156,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341690000,238253,2,1,2,2,0,4,2,2,0,2,2,2,2,0
342950000,142699,3,1,2,2,0,6,2,2,0,2,2,2,2,0
340570105,312210,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720403,201403,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341721501,268508,6,3,1,4,3,12,2,2,1,4,2,1,2,1
343270102,372353,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341721804,314328,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721904,306101,10,1,1,1,0,10,1,1,0,1,1,1,1,0
340570104,299887,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
343370102,236519,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341690000,249911,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340880102,90035,3,1,1,1,0,3,1,1,0,1,1,1,1,0
342950000,142019,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
343370103,244017,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343270101,377149,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341690000,248542,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340580103,405804,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342590101,159721,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340880102,87318,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341720109,221886,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340900103,325191,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720901,208285,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721002,220611,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340900104,334764,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340580102,376431,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340580103,368884,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720803,235636,5,2,2,3,1,12,2.4,2,0.489897948556636,3,2,2,3,1
341722001,262337,10,3,3,5,2,40,4,4,0.632455532033676,3,4,4,4,0
341721903,291732,14,1,1,1,0,14,1,1,0,1,1,1,1,0
341722902,241117,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340770101,279994,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720803,239058,11,3,1,3,2,21,1.90909090909091,2,0.51425947722658,3,2,2,2,0
341690000,247830,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342700103,200166,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720801,233595,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
341720704,227396,8,1,1,1,0,8,1,1,0,1,1,1,1,0
342490000,377665,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340580102,379151,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340880102,90730,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340570101,287600,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341980101,336981,5,1,1,1,0,5,1,1,0,1,1,1,1,0
340950102,142747,4,1,1,1,0,4,1,1,0,1,1,1,1,0
340570104,305357,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720901,210346,8,2,1,2,1,12,1.5,1.5,0.5,1,1,1,2,1
341722201,284864,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
343070000,413958,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
342440000,433907,6,2,1,2,1,11,1.83333333333333,2,0.372677996249965,1,2,2,2,0
341722402,268460,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340900101,333381,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341290104,304101,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342170102,265573,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341722202,270524,8,2,1,2,1,14,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341721904,301312,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341721603,286987,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341722802,243186,3,1,1,1,0,3,1,1,0,1,1,1,1,0
343270101,380564,6,1,2,2,0,12,2,2,0,2,2,2,2,0
343370102,226932,4,1,1,1,0,4,1,1,0,1,1,1,1,0
342170102,259395,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340900102,340233,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341721302,245960,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341720901,212403,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340580101,392818,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341980102,325374,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720301,246512,2,2,1,3,2,4,2,2,1,1,1,1,3,2
340570101,305378,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343270102,373039,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341720201,262247,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342490000,385870,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341721401,224050,2,1,4,4,0,8,4,4,0,4,4,4,4,0
343370103,227664,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
340900102,337491,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340870000,63382,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720901,202147,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342170102,255993,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341690000,236190,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170101,252568,10,1,1,1,0,10,1,1,0,1,1,1,1,0
341230102,174063,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341340000,184395,6,2,1,2,1,11,1.83333333333333,2,0.372677996249965,1,2,2,2,0
342950000,139970,9,1,1,1,0,9,1,1,0,1,1,1,1,0
340570107,288916,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341160101,164399,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342700101,207647,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721603,278784,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340950102,140009,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341720706,223309,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343370103,224202,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341290109,294531,1,1,2,2,0,2,2,2,0,2,2,2,2,0
343070000,412602,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341722501,254804,9,3,3,6,3,33,3.66666666666667,3,0.942809041582063,6,3,3,4,1
341230102,176794,3,1,1,1,0,3,1,1,0,1,1,1,1,0
343270101,379887,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341720704,221244,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290101,279531,9,2,1,2,1,12,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341721803,291066,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341721803,286285,2,2,7,9,2,16,8,8,1,7,7,7,9,2
340570103,287580,8,2,1,2,1,9,1.125,1,0.330718913883074,2,1,1,1,0
340880102,85956,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721301,241156,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341722602,256873,6,2,3,4,1,21,3.5,3.5,0.5,3,3,3,4,1
340770102,268376,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
340950103,131121,2,1,2,2,0,4,2,2,0,2,2,2,2,0
343270101,365521,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340880101,74320,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341980102,323989,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341980103,341107,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340570103,289629,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
340900102,334754,4,3,1,3,2,7,1.75,1.5,0.82915619758885,2,1,1,2.5,1.5
340570106,318337,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170102,255293,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342590102,157654,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341160101,163726,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342950000,148171,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
340570106,309447,2,2,2,4,2,6,3,3,1,2,2,2,4,2
341290103,258333,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340770101,275905,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721501,269189,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720503,195909,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340900102,329972,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341722401,265724,2,2,4,5,1,9,4.5,4.5,0.5,4,4,4,5,1
342170102,264208,5,1,2,2,0,10,2,2,0,2,2,2,2,0
341722602,254134,4,1,2,2,0,8,2,2,0,2,2,2,2,0
340950101,154364,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341722401,272556,6,3,1,3,2,11,1.83333333333333,2,0.687184270936277,3,2,1,2,1
341290101,287732,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341721804,298590,4,3,4,7,3,23,5.75,6,1.08972473588517,4,6,5,6.5,1.5
341722303,252031,5,4,1,4,3,12,2.4,2,1.01980390271856,1,2,2,3,1
340900101,329276,6,2,1,2,1,11,1.83333333333333,2,0.372677996249965,1,2,2,2,0
341722302,249989,10,3,1,3,2,22,2.2,2,0.748331477354788,1,2,2,3,1
341720202,271848,6,3,1,3,2,12,2,2,0.577350269189626,1,2,2,2,0
340580101,383242,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342020102,108446,2,2,1,3,2,4,2,2,1,1,1,1,3,2
340770102,293676,2,2,1,3,2,4,2,2,1,1,1,1,3,2
341290101,285012,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340580102,379134,7,1,1,1,0,7,1,1,0,1,1,1,1,0
340580101,389420,6,1,1,1,0,6,1,1,0,1,1,1,1,0
340270000,434449,8,2,1,2,1,15,1.875,2,0.330718913883074,1,2,2,2,0
340870000,69546,7,2,2,3,1,16,2.28571428571429,2,0.451753951452626,3,2,2,2.5,0.5
341721102,245935,5,2,2,7,5,15,3,2,2,7,2,2,2,0
340570103,292365,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341290104,312312,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340770101,282736,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341721701,257602,4,3,2,4,2,13,3.25,3.5,0.82915619758885,2,4,2.5,4,1.5
341720502,198648,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720105,230812,2,2,1,3,2,4,2,2,1,1,1,1,3,2
341722003,268496,5,2,3,4,1,16,3.2,3,0.4,4,3,3,3,0
341720901,208320,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341290104,317781,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341640000,370785,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342590101,150825,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341290103,256287,1,1,3,3,0,3,3,3,0,3,3,3,3,0
340220101,401089,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722401,264355,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342590101,158344,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341720703,228786,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341290101,295933,6,2,1,2,1,11,1.83333333333333,2,0.372677996249965,1,2,2,2,0
343370101,226926,7,2,1,2,1,9,1.28571428571429,1,0.451753951452626,2,1,1,1.5,0.5
341721401,232271,3,2,5,6,1,16,5.33333333333333,5,0.471404520791032,6,5,5,5.5,0.5
