"","surface","dBestAD","dBestCVM","dBestKS","dBestAIC","CODE_IRIS"
"263",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"340570101"
"264",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"340570101"
"265",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"340570101"
"266",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"340570101"
"267",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"340570101"
"268",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"340570101"
"269",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"340570101"
"270",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"340570101"
"271",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"340570101"
"272",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"340570101"
"273",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"340570101"
"274",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"340570101"
"275",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"340570101"
"276",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"340570101"
"277",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"340570101"
"278",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"340570101"
"279",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"340570101"
"280",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"340570101"
"281",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"340570101"
"282",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"340570101"
"283",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"340570101"
"284",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"340570101"
"285",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340570101"
"286",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340570101"
"287",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340570101"
"288",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340570101"
"289",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340570101"
"290",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340570101"
"291",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340570101"
"292",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340570101"
"293",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340570101"
"294",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340570101"
"295",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340570101"
"296",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340570101"
"297",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340570101"
"298",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340570101"
"299",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340570101"
"300",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"340570101"
"301",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"340570101"
"302",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"340570101"
"303",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"340570101"
"304",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"340570101"
"305",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"340570101"
"306",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"340570101"
"307",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"340570101"
"308",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"340570101"
"309",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"340570101"
"310",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"340570101"
"311",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"340570101"
"312",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"340570101"
"313",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"340570101"
"314",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"340570101"
"315",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"340570101"
"316",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"340570101"
"317",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"340570101"
"318",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"340570101"
"319",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"340570101"
"320",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"340570101"
"321",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"340570101"
"322",1250,5.0679901088091e-08,5.0679901088091e-08,3.59763005235747e-08,3.59763005235747e-08,"340570101"
"323",1270,4.17194375470049e-08,4.17194375470049e-08,2.94368619674696e-08,2.94368619674696e-08,"340570101"
"324",1290,3.43432294039625e-08,3.43432294039625e-08,2.40861019582609e-08,2.40861019582609e-08,"340570101"
"325",1310,2.82711722698637e-08,2.82711722698637e-08,1.97079535238793e-08,1.97079535238793e-08,"340570101"
"326",1330,2.32726856321815e-08,2.32726856321815e-08,1.61256243443815e-08,1.61256243443815e-08,"340570101"
"327",1350,1.91579567824181e-08,1.91579567824181e-08,1.31944577696022e-08,1.31944577696022e-08,"340570101"
"328",1370,1.57707328615944e-08,1.57707328615944e-08,1.07960914948682e-08,1.07960914948682e-08,"340570101"
"329",1390,1.29823873086522e-08,1.29823873086522e-08,8.83367801851541e-09,8.83367801851541e-09,"340570101"
"330",1410,1.06870353908725e-08,1.06870353908725e-08,7.22797388035245e-09,7.22797388035245e-09,"340570101"
"331",1430,8.79751333328674e-09,8.79751333328674e-09,5.91413976211885e-09,5.91413976211885e-09,"340570101"
"332",1450,7.24206835840183e-09,7.24206835840183e-09,4.83912223603243e-09,4.83912223603243e-09,"340570101"
"333",1470,5.96163394368742e-09,5.96163394368742e-09,3.95951143482514e-09,3.95951143482514e-09,"340570101"
"334",1490,4.90758682735898e-09,4.90758682735898e-09,3.23978813466904e-09,3.23978813466904e-09,"340570101"
"335",1510,4.03990058691369e-09,4.03990058691369e-09,2.65088946712584e-09,2.65088946712584e-09,"340570101"
"336",1530,3.32562567434566e-09,3.32562567434566e-09,2.16903534268811e-09,2.16903534268811e-09,"340570101"
"337",1550,2.7376381888437e-09,2.7376381888437e-09,1.77476819617496e-09,1.77476819617496e-09,"340570101"
"338",1570,2.25360987282192e-09,2.25360987282192e-09,1.45216727831209e-09,1.45216727831209e-09,"340570101"
"339",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"340570106"
"340",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"340570106"
"341",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"340570106"
"342",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"340570106"
"343",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"340570106"
"344",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"340570106"
"345",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"340570106"
"346",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"340570106"
"347",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"340570106"
"348",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"340570106"
"349",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"340570106"
"350",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"340570106"
"351",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"340570106"
"352",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"340570106"
"353",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"340570106"
"354",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"340570106"
"355",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"340570106"
"356",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"340570106"
"357",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"340570106"
"358",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"340570106"
"359",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"340570106"
"360",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"340570106"
"361",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"340570106"
"362",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"340570106"
"363",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"340570106"
"364",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"340570106"
"365",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"340570106"
"366",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"340570106"
"367",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"340570106"
"368",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"340570106"
"369",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"340570106"
"370",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"340570106"
"371",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"340570106"
"372",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"340570106"
"373",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"340570106"
"374",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"340570106"
"375",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"340570106"
"376",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"340570106"
"377",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"340570106"
"378",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"340570106"
"379",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"340570106"
"380",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"340570106"
"381",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"340570106"
"382",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"340570106"
"383",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"340570106"
"384",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"340570106"
"385",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"340570106"
"386",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341160101"
"387",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341160101"
"388",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341160101"
"389",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341160101"
"390",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341160101"
"391",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341160101"
"392",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341160101"
"393",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341160101"
"394",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341160101"
"395",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341160101"
"396",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341160101"
"397",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341160101"
"398",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341160101"
"399",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341160101"
"400",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341160101"
"401",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341160101"
"402",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341160101"
"403",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341160101"
"404",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341160101"
"405",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341160101"
"406",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341160101"
"407",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341160101"
"408",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341160101"
"409",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341160101"
"410",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341160101"
"411",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341160101"
"412",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341160101"
"413",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341160101"
"414",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341160101"
"415",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341160101"
"416",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341160101"
"417",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341160101"
"418",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341160101"
"419",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341160101"
"420",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341160101"
"421",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341160101"
"422",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341160101"
"423",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341160101"
"424",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341160101"
"425",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341160101"
"426",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341160101"
"427",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341160101"
"428",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341160101"
"429",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341160101"
"430",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341160101"
